Company Name,Jun 2010,Sep 2010,Dec 2010,Mar 2011,Jun 2011,Sep 2011,Dec 2011,Mar 2012,Jun 2012,Sep 2012,Dec 2012,Mar 2013,Jun 2013,Sep 2013,Dec 2013,Mar 2014,Jun 2014,Sep 2014,Dec 2014,Mar 2015,Jun 2015,Sep 2015,Dec 2015,Mar 2016,Jun 2016,Sep 2016,Dec 2016,Mar 2017,Jun 2017,Sep 2017,Dec 2017,Mar 2018,Jun 2018,Sep 2018,Dec 2018,Mar 2019,Jun 2019,Sep 2019,Dec 2019,Mar 2020,Jun 2020,Sep 2020,Dec 2020,Mar 2021,Jun 2021,Sep 2021,Dec 2021,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025
20 Microns Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9684818622037209,0.7505154639175258,0.06306306306306307,0.4070347899546886,0.34822983168891464,0.9625982805496363,0.810194289310155,3.726804927491034,1.80657218501791,6.537624378109454,5.409015025041736,6.152426908884474,1.1746680286006128,0.8688686221345822,0.7886729180897969,1.0266225856968854,0.8606314883545803,0.9585685376504419,1.1634671320535195,0.8194829178208679,1.2384550797649032,1.2318477716574863,0.7490422551317972,0.927757370255251,1.6742572110171328,0.8327088017320343,0.605637083624505,0.8837107056495933,0.6837675999352646
3B Blackbio Dx Ltd.,0.0,0.11037527593818984,0.0,1.0256410256410255,0.5797101449275363,0.10976948408342481,0.43668122270742354,2.1739130434782608,1.2345679012345678,0.11198208286674133,0.0,2.857142857142857,1.4814814814814816,0.0,0.0,1.7964071856287425,0.7117437722419928,0.1510574018126888,0.31746031746031744,1.4195583596214512,0.7092198581560284,0.18018018018018017,0.44943820224719094,1.3333333333333333,1.893939393939394,0.8156606851549756,1.3636363636363633,4.333333333333334,0.47619047619047616,3.8119440914866582,1.2433392539964476,1.2704174228675138,0.9732360097323601,3.188775510204082,6.538461538461539,2.1241830065359477,0.0,5.394190871369294,1.1644832605531297,11.869436201780417,1.4936660994516924,1.416102600641254,1.5694542047317874,3.5487288135593222,3.1221303948576673,52.95663600525624,3.5515320334261844,4.130434782608696,3.4217279726261762,11.842865395725015,19.551934826883908,6.570955273329653,20.72829131652661,14.337851929092803,13.978494623655912,18.043478260869566,18.939783839423573,11.76672384219554,11.855061047656557,21.822222222222223,19.388214125056226
3I Infotech Ltd.,0.8210232178458737,1.9164412944138767,2.3410427283418267,2.3664461871364773,2.123531988568806,4.036568213783403,0.22561759246037416,1.6677502332023635,22.106550088915235,47.463714781994284,0.0,0.4293116210214656,13.183814721150005,6.653274896518139,0.0,8.500149387511204,0.38230925793497994,0.028131769206965425,0.12827331602165004,6.046313582915725,4.6833460796096,4.961584428888509,18.5195530726257,306.5025391918746,3.1905303178771613,3.210410377743331,14.584677419354838,4.394959298685035,4.751159583803434,6.457376212353242,3.473391714381947,7.762818676596964,20.311595999669393,20.173226619888172,42.917726887192536,2.3431241655540718,1.1352277595316294,6.071247678541281,7.228370571448458,29.22774287708611,10.045478865703583,1.291866028708134,1.7928413050364274,200.8580238637887,14.687851870386586,5.374815151859857,5.0995775497887745,11.97973011444514,22.80995424617788,19.087675718398916,33.461327482172244,5.108684238160244,3.8789998971087565,14.999048887198022,8.219436327646338,5.308566788469347,4.7955493741307365,12.894144144144143,13.163552174632049,16.31016042780749,3.37144532395192
3M India Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.610224577635933,1.0979553877545356,1.2627345844504023,1.987995980554575,1.2658707599014591,0.27327185838325363,0.7010565568676196,1.2795829895354474,1.805790335131074,1.702443734680235,2.0451788087122305,0.8782608695652174,0.8753236944324557,0.9127065678606399,1.0848669794453334,0.9915486251636709,0.7334075616013942,0.945342970429672,1.1625688851208138,3.4831575714139453,1.1268541735899216,0.7686130549500975,1.223253243907551,1.6776973987994461,1.6447237580048526,2.7572975195285734,2.0791729172439495,0.0,0.0,0.0,0.0
3P Land Holdings Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,419.66898992296206,0.0,0.0,0.0,0.0,308.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0989010989010988,0.0
52 Weeks Entertainment Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.58241758241758,6.3324538258575185,6.657420249653259,3.9872408293460926,3.218520609824957,2.372356884992264,1.954120645709431,3.114421123899797,3.169014084507042,2.3127753303964758,0.17129153819801302,0.02800336040324839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63 Moons Technologies Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.80650784427658,64.37240232751455,61.39870223503966,77.89456919891703,50.76875291194285,119.64077102803739,83.41208654563542,67.71938907584779,67.46688741721853,53.88257575757576,50.68949120304327,46.93877551020408,44.9438202247191,44.20918367346938,40.74074074074074,41.82033096926715,69.93400146663407,44.7202166064982,23.627198627198627,31.603942652329753,26.06239680194664,20.954840335075897,28.008606618192612,769.6280991735537,323.32185886402755,380.08171603677226,314.94057724957554,1395.4512105649303,138.52216748768473
7Seas Entertainment Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A B B India Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,1.2280438917868608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1803563667970447,0.9400671394690712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.74042716952088,1.207426651095169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A B Cotspin India Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029184298847220194,1.1939123589609029,0.5516480485450282,0.5408062930186824,0.28696826468602293,2.0218643470083464,0.014994751836857102
